"","treeID","stemID","tag","StemTag","sp","quadrat","gx","gy","MeasureID","CensusID","dbh","pom","hom","ExactDate","DFstatus","codes","countPOM","status","date"
"9621",112678,147887,"161308","161308","PSYBER","724",126.77,462.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9622",112679,147888,"161309","161309","PSYBER","724",126.77,460.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9623",112680,147889,"161310","161310","PSYBER","724",128.52,460.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9624",112681,147890,"161311","161311","PSYBER","724",126.91,461.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9625",112682,147891,"161312","161312","PSYBER","724",127.6,463.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9626",112683,147892,"161313","161313","PSYBER","724",128.35,463.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9627",112684,147893,"161314","161314","PSYBER","724",128.3,464.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9628",112685,147894,"161315","161315","PSYBER","724",128.48,462.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9629",112686,147895,"161316","161316","PSYBER","724",127.73,463.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9630",112687,147896,"161317","161317","PSYBER","724",127.75,463.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9631",112688,147897,"161318","161318","PSYBER","724",128.69,463.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9632",112689,147898,"161319","161319","PSYBER","724",129.09,462.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9633",112690,147899,"161320","161320","PSYBER","724",128.05,461.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9634",112691,147900,"161321","161321","PSYBER","724",128.68,461.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9635",112692,147901,"161322","161322","PSYBRA","724",128.69,460.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9636",112693,147902,"161323","161323","PSYBER","724",129.09,462.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9637",112694,147903,"161324","161324","PSYBER","724",134.85,462.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9638",112695,147904,"161325","161325","PSYBER","724",134.45,462.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9639",112696,147905,"161326","161326","PSYBER","724",131.27,463.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9640",112697,147906,"161327","161327","SCHMOR","724",131.59,462.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9641",112698,147907,"161333","161333","PSYBRA","724",133.44,462.65,611903,6,NA,NA,NA,2016-08-31,"broken below","MAIN;A;LS;B",1,"G",20697
"9642",112699,147908,"161334","161334","PSYBRA","724",134.12,467.47,611906,6,25.3,"1.3",1.3,2016-08-31,"alive","MAIN;A",1,"A",20697
"9643",112700,147909,"161335","161335","SCHMOR","724",133.74,467.71,611907,6,132,"1.3",1.3,2016-08-31,"alive","MAIN;A",1,"A",20697
"9644",112701,147910,"161336","161336","SCHMOR","724",134.3,467.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9645",112702,147911,"161337","161337","PSYBER","724",134.57,468.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9646",112703,147912,"161338","161338","PSYBER","724",133.89,468.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9647",112704,147913,"161339","161339","PSYBER","724",134.12,469.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9648",112705,147914,"161340","161340","MICPRA","724",134.28,465.35,611908,6,30.5,"1.3",1.3,2016-08-31,"alive","MAIN;A",1,"A",20697
"9649",112706,147915,"161341","161341","PIPGLA","724",133.78,465.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9650",112707,147916,"161342","161342","SCHMOR","724",134.09,465.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9651",112708,147917,"161343","161343","SCHMOR","724",133.61,466.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9652",112709,147918,"161344","161344","NEULOB","724",131.9,466.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9653",112710,147919,"161345","161345","CASSYL","724",130.51,469.06,611909,6,13.7,"1.3",1.3,2016-08-31,"alive","MAIN;A",1,"A",20697
"9654",112711,147920,"161346","161346","BUCTET","724",130.62,469.21,611910,6,20,"1.3",1.3,2016-08-31,"alive","MAIN;A",1,"A",20697
"9655",112712,147921,"161347","161347","PSYBER","724",132.75,470.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9656",112713,147922,"161348","161348","PSYBER","724",133.48,470.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9657",112714,147923,"161349","161349","PSYBER","724",134.16,470.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9658",112715,147924,"161350","161350","PSYBER","724",134.2,470.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9659",112716,147925,"161351","161351","PSYBER","724",134.61,471.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9660",112716,147926,"161351","161352","PSYBER","724",134.61,471.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"9661",112717,147927,"161353","161353","PSYBER","724",133.93,472.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9662",112718,147928,"161360","161360","MANBID","724",132.42,472.02,611919,6,19.6,"1.3",1.3,2016-08-31,"alive","MAIN;A",1,"A",20697
"9663",112719,147929,"161361","161361","PSYBER","724",130.71,473.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9664",112720,147930,"161362","161362","PIPGLA","724",130.49,473.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9665",112721,147931,"161363","161363","PSYBER","724",132.75,473.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9666",112722,147932,"161364","161364","PSYBER","724",133.02,474.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9667",112723,147933,"161365","161365","PSYBER","724",133.08,473.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9668",112724,147934,"161366","161366","PSYBER","724",134.4,473.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9669",112725,147935,"161367","161367","PSYBER","724",134.75,474.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9670",112726,147936,"161368","161368","PSYBER","724",134.87,473.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9671",112727,147937,"161371","161371","PSYBER","724",131.86,475.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9672",112728,147938,"161372","161372","PSYBER","724",132.21,475.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9673",112729,147939,"161373","161373","PSYBER","724",132.61,475.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9674",112730,147940,"161374","161374","PSYBER","724",132.89,475.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9675",112731,147941,"161375","161375","PSYBER","724",132.56,476.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9676",112732,147942,"161376","161376","PSYBER","724",132.77,476.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9677",112733,147943,"161379","161379","PSYBRA","724",133.1,477.13,611926,6,14,"1.3",1.3,2016-08-31,"alive","MAIN;A",1,"A",20697
"9678",112734,147944,"161383","161383","PSYBRA","724",134.39,478.35,611927,6,15.3,"1.3",1.3,2016-08-31,"alive","MAIN;A",1,"A",20697
"9679",112734,147945,"161383","161384","PSYBRA","724",134.39,478.35,611928,6,13.7,"1.3",1.3,2016-08-31,"alive","SPROUT;A",1,"A",20697
"9680",112734,147946,"161383","161385","PSYBRA","724",134.39,478.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"9681",112734,147947,"161383","161386","PSYBRA","724",134.39,478.35,611929,6,NA,NA,NA,2016-08-31,"stem dead","SPROUT;LS",1,"G",20697
"9682",112735,147948,"161387","161387","SCHMOR","724",134.65,479.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9683",112736,147949,"161395","161395","SCHMOR","724",136.7,475.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9684",112737,147950,"161396","161396","PSYBER","724",136.07,476.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9685",112738,147951,"161398","161398","PSYBER","724",137.41,478.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9686",112739,147952,"161399","161399","SCHMOR","724",137.95,477.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9687",112740,147953,"161400","161400","SCHMOR","724",138.2,477.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9688",112741,147954,"161401","161401","SCHMOR","724",138.26,478.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9689",112742,147955,"161402","161402","PSYBER","724",138.36,478.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9690",112743,147956,"161403","161403","SLOBER","724",137.27,478.97,611964,6,15.8,"1.3",1.3,2016-08-31,"alive","MAIN;A",1,"A",20697
"9691",112744,147957,"161404","161404","SLOBER","724",138.47,478.62,611965,6,13.9,"1.3",1.3,2016-08-31,"alive","MAIN;A",1,"A",20697
"9692",112745,147958,"161405","161405","PSYBER","724",139.71,479.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9693",112746,147959,"161408","161408","HENFAS","724",138.01,476.52,611967,6,NA,NA,NA,2016-08-31,"broken below","MAIN;A;LS;B",1,"G",20697
"9694",112747,147960,"161409","161409","MICRAC","724",138.97,476.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9695",112748,147961,"161410","161410","PSYBER","724",138,472.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9696",112749,147962,"161411","161411","PSYBER","724",137.43,472.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9697",112750,147963,"161412","161412","SCHMOR","724",137.49,472.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9698",112751,147964,"161413","161413","SCHMOR","724",137.64,473.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9699",112752,147965,"161418","161418","MANBID","724",136.44,471.35,611953,6,32.5,"1.3",1.3,2016-08-31,"alive","MAIN;A",1,"A",20697
"9700",112753,147966,"161419","161419","ALCLAT","724",137.12,470.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9701",112754,147967,"161426","161426","PSYBRA","724",139.18,472.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9702",112755,147968,"161427","161427","PSYBRA","724",139.5,472.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9703",112756,147969,"161438","161438","SCHMOR","724",139.22,473.83,611955,6,63,"1.3",1.3,2016-08-31,"alive","MAIN;A",1,"A",20697
"9704",112757,147970,"161439","161439","INGLAU","724",139.1,473.69,611956,6,22.8,"1.3",1.3,2016-08-31,"alive","MAIN;A",1,"A",20697
"9705",112758,147971,"161444","161444","PSYBRA","724",139.88,470.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9706",112759,147972,"161445","161445","PSYBER","724",139.06,470.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9707",112760,147973,"161446","161446","SOLRUG","724",138.86,470.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9708",112761,147974,"161447","161447","CASSYL","724",132.95,477.62,611931,6,NA,NA,NA,2016-08-31,"dead","MAIN;DEADT;B",1,"D",20697
"9709",112762,147975,"161449","161449","PSYBRA","724",138.44,465.53,611943,6,NA,NA,NA,2016-08-31,"dead","MAIN;DEADT;B",1,"D",20697
"9710",112762,147976,"161449","161450","PSYBRA","724",138.44,465.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"9711",112762,147977,"161449","161451","PSYBRA","724",138.44,465.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"9712",112763,147978,"161453","161453","PIPGLA","724",137.09,465.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9713",112764,147979,"161454","161454","PSYBRA","724",136.31,467.27,611944,6,NA,NA,NA,2016-08-31,"dead","MAIN;DEADT;B",1,"D",20697
"9714",112765,147980,"161455","161455","PSYBRA","724",136.19,467.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9715",112766,147981,"161456","161456","PSYBRA","724",137.25,468.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9716",112767,147982,"161463","161463","PSYBRA","724",137.18,468.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9717",112768,147983,"161464","161464","PSYBRA","724",138.06,468.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9718",112769,147984,"161465","161465","PSYBRA","724",135.46,468.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9719",112770,147985,"161466","161466","PSYBRA","724",135.6,468.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9720",112771,147986,"161467","161467","PSYBRA","724",135.73,468.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9721",112771,147987,"161467","161468","PSYBRA","724",135.73,468.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"9722",112771,147988,"161467","161469","PSYBRA","724",135.73,468.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"9723",112771,147989,"161467","161470","PSYBRA","724",135.73,468.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"9724",112772,147990,"161471","161471","PSYBRA","724",135.22,469.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9725",112773,147991,"161472","161472","PSYBER","724",139.54,468.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9726",112773,147992,"161472","161473","PSYBER","724",139.54,468.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"9727",112774,147993,"161474","161474","PSYBER","724",139.48,469.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9728",112775,147994,"161475","161475","PIPGLA","724",138.78,467.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9729",112775,147995,"161475","161476","PIPGLA","724",138.78,467.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"9730",112776,147996,"161477","161477","PSYBRA","724",138.69,468.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9731",112777,147997,"161479","161478","PSYBRA","724",139.42,469.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"9732",112777,147998,"161479","161479","PSYBRA","724",139.42,469.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9733",112778,147999,"161480","161480","INGLAU","724",138.42,469.17,611946,6,31.1,"1.3",1.3,2016-08-31,"alive","MAIN;A",1,"A",20697
"9734",112779,148000,"161481","161481","PSYBER","724",137.71,461.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9735",112780,148001,"161482","161482","PSYBER","724",137.39,462.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9736",112780,148002,"161482","161483","PSYBER","724",137.39,462.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"9737",112781,148003,"161484","161484","PSYBRA","724",139.09,460.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9738",112781,148004,"161484","161485","PSYBRA","724",139.09,460.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"9739",112782,148005,"161486","161486","PSYBRA","724",138.87,461.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9740",112782,148006,"161486","161487","PSYBRA","724",138.87,461.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"9741",112782,148007,"161486","161488","PSYBRA","724",138.87,461.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"9742",112783,148008,"161489","161489","PSYBRA","724",138.83,461.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9743",112783,148009,"161489","161490","PSYBRA","724",138.83,461.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"9744",112784,148010,"161491","161491","PSYBER","724",139.14,462.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9745",112785,148011,"161492","161492","PSYBER","724",138.54,462.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9746",112786,148012,"161493","161493","PSYBER","724",136.34,464.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9747",112787,148013,"161494","161494","PSYBER","724",136.01,464.32,611935,6,NA,NA,NA,2016-08-31,"dead","MAIN;DEADT;B",1,"D",20697
"9748",112788,148014,"161495","161495","PSYBER","724",136.7,464.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9749",112789,148015,"161496","161496","PSYBER","724",136.49,463.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9750",112790,148016,"161497","161497","PSYBER","724",137.39,461.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9751",112791,148017,"161498","161498","PSYBRA","724",137.98,460.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9752",112792,148018,"161499","161499","PSYBRA","724",137.06,461.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9753",112793,148019,"161500","161500","PSYBRA","724",136.87,460.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9754",112794,148020,"161502","161502","PSYBER","724",137.16,460.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9755",112795,148021,"161503","161503","PSYBRA","724",136.35,460.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9756",112796,148022,"161504","161504","PSYBER","724",136.31,461.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9757",112797,148023,"161505","161505","PSYBER","724",136.18,461.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9758",112798,148024,"161506","161506","PSYBER","724",135.49,461.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9759",112799,148025,"161507","161507","PSYBRA","724",135.17,464.81,611936,6,NA,NA,NA,2016-08-31,"stem dead","MAIN;A;LS;DP",1,"G",20697
"9760",112799,148026,"161507","161508","PSYBRA","724",135.17,464.81,611937,6,20.1,"1.3",1.3,2016-08-31,"alive","SPROUT;A",1,"A",20697
"9761",112799,148027,"161507","161509","PSYBRA","724",135.17,464.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"9762",112800,148028,"161511","161511","BYRSPI","824",144.39,463.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9763",112801,148029,"161512","161512","PSYBRA","824",144.64,463.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9764",112802,148030,"161513","161513","PIPGLA","824",143.65,463.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9765",112803,148031,"161515","161515","OCOLEU","824",142.95,464.22,614720,6,24.2,"1.3",1.3,2016-09-01,"alive","MAIN;A",1,"A",20698
"9766",112804,148032,"161516","161516","PSYBRA","824",142.62,464.11,614721,6,28.8,"1.3",1.3,2016-09-01,"alive","MAIN;A",1,"A",20698
"9767",112805,148033,"161517","161517","PSYBRA","824",142.26,464.26,614722,6,31.2,"1.3",1.3,2016-09-01,"alive","MAIN;A",1,"A",20698
"9768",112806,148034,"161518","161518","PSYBER","824",140.18,461.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9769",112806,148035,"161518","161519","PSYBER","824",140.18,461.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"9770",112807,148036,"161520","161520","PIPGLA","824",143.5,463.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9771",112807,148037,"161520","161521","PIPGLA","824",143.5,463.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"9772",112808,148038,"161525","161525","PSYBRA","824",144.66,468.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9773",112809,148039,"161526","161526","PSYBRA","824",143.61,468.46,614725,6,NA,NA,NA,2016-09-01,"dead","MAIN;DEADT",1,"D",20698
"9774",112810,148040,"161527","161527","PSYBRA","824",142.42,469.46,614726,6,NA,NA,NA,2016-09-01,"dead","MAIN;DEADT",1,"D",20698
"9775",112810,148041,"161527","161528","PSYBRA","824",142.42,469.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"9776",112811,148042,"161529","161529","PSYBRA","824",141.88,469.2,614727,6,NA,NA,NA,2016-09-01,"dead","MAIN;DEADT",1,"D",20698
"9777",112811,148043,"161529","161530","PSYBRA","824",141.88,469.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"9778",112811,148044,"161529","161531","PSYBRA","824",141.88,469.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"9779",112811,148045,"161529","161532","PSYBRA","824",141.88,469.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"9780",112811,148046,"161529","161537","PSYBRA","824",141.88,469.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"9781",112812,148047,"161538","161538","PSYBER","824",142.18,469.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9782",112814,148049,"161542","161539","PSYBER","824",142.99,469.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"9783",112814,148050,"161542","161540","PSYBER","824",142.99,469.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"9784",112814,148051,"161542","161541","PSYBER","824",142.99,469.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"9785",112814,148052,"161542","161542","PSYBER","824",142.99,469.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9786",112815,148053,"161543","161543","PSYBER","824",142.68,469.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9787",112816,148054,"161544","161544","PSYBRA","824",143.33,469.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9788",112817,148055,"161545","161545","PSYBER","824",144.22,469.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9789",112818,148056,"161546","161546","PSYBRA","824",140.8,469.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9790",112818,148057,"161546","161547","PSYBRA","824",140.8,469.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"9791",112818,148058,"161546","161548","PSYBRA","824",140.8,469.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"9792",112819,148059,"161549","161549","PSYBER","824",140.77,468.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9793",112821,148061,"161550","161550","PSYBRA","824",141.25,469.8,614728,6,NA,NA,NA,2016-09-01,"dead","MAIN;DEADT",1,"D",20698
"9794",112821,148062,"161550","161551","PSYBRA","824",141.25,469.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"9795",112821,148063,"161550","161552","PSYBRA","824",141.25,469.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"9796",112821,148064,"161550","161553","PSYBRA","824",141.25,469.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"9797",112821,148065,"161550","161554","PSYBRA","824",141.25,469.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"9798",112822,148066,"161555","161555","PSYBER","824",142.32,468.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9799",112823,148067,"161556","161556","PSYBER","824",142.03,468.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9800",112824,148068,"161557","161557","PSYBER","824",143.77,469.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9801",112824,148069,"161557","161558","PSYBER","824",143.77,469.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"9802",112824,148070,"161557","161559","PSYBER","824",143.77,469.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"9803",112825,148071,"161560","161560","PSYBRA","824",142.83,469.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9804",112826,148072,"161561","161561","PSYBRA","824",142.85,468.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9805",112827,148073,"161562","161562","PSYBRA","824",140.6,466.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9806",112828,148074,"161564","161563","PSYBRA","824",141.82,466.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"9807",112828,148075,"161564","161564","PSYBRA","824",141.82,466.98,614729,6,NA,NA,NA,2016-09-01,"dead","MAIN;DEADT;B",1,"D",20698
"9808",112829,148076,"161565","161565","PSYBRA","824",142.46,467.05,614730,6,NA,NA,NA,2016-09-01,"broken below","MAIN;A;LS;B",1,"G",20698
"9809",112830,148077,"161566","161566","PSYBRA","824",142.42,467.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9810",112831,148078,"161567","161567","PSYBRA","824",142.74,467.37,614731,6,NA,NA,NA,2016-09-01,"broken below","MAIN;A;LS;B",1,"G",20698
"9811",112831,148079,"161567","161568","PSYBRA","824",142.74,467.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"9812",112831,148080,"161567","161569","PSYBRA","824",142.74,467.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"9813",112832,148081,"161570","161570","PSYBER","824",141.53,465.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9814",112832,148082,"161570","161571","PSYBER","824",141.53,465.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"9815",112832,148083,"161570","161572","PSYBER","824",141.53,465.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"9816",112833,148084,"161573","161573","OCOLEU","824",143.75,467.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9817",112834,148085,"161574","161574","PSYBRA","824",144.24,468.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9818",112834,148086,"161574","161575","PSYBRA","824",144.24,468.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"9819",112835,148087,"161576","161576","PSYBRA","824",144.81,467.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9820",112836,148088,"161577","161577","PSYBRA","824",144.2,468.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9821",112837,148089,"161578","161578","PSYBER","824",141.83,469.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9822",112838,148090,"161579","161579","PSYBER","824",141.08,471.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
"9823",112839,148091,"161580","161580","PSYBER","824",140.9,470.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA
